,Type,Name,NPV
0,Operating Expenses,Labor,0.0
1,Financing cash outflow,Capital gains taxes payable,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Licensing and Permitting,0.0
4,Operating Expenses,Rent of land,0.0
5,Operating Expenses,Administrative expenses,0.0
6,Financing cash outflow,Hydrogen Storage,0.0
7,Operating Expenses,Total annual maintenance,0.0
8,Operating Expenses,Installation cost,0.0
9,Operating Expenses,Sales tax,0.0
10,Operating Expenses,Credit card fees,0.0
11,Financing cash outflow,Battery Storage,0.0
12,Operating Expenses,Road tax,0.0
13,Operating Expenses,Non-depreciable assets,0.00011370520891750185
14,Financing cash outflow,Desalination,0.0003765972460594557
15,Operating Expenses,Desalination Fixed O&M Cost,0.0016627110733025703
16,Financing cash outflow,Compression,0.008514246043742539
17,Operating Expenses,Water,0.01261213720316623
18,Operating Expenses,Cash on hand reserve,0.012767001321589757
19,Operating Expenses,Solar Plant Fixed O&M Cost,0.02291075105054142
20,Operating Expenses,Property insurance,0.033646236396240356
21,Financing cash outflow,Solar Plant,0.041627986112498544
22,Operating Expenses,Var O&M,0.0752748738237094
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08383257643069576
24,Financing cash outflow,Income taxes payable,0.207885732823439
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.233076503034447
26,Financing cash outflow,Wind Plant,0.4342703474773445
27,Financing cash outflow,Electrolysis system,0.5165392400508768
28,Financing cash outflow,Repayment of debt,0.5743164318903715
29,Financing cash outflow,Interest expense,0.8401780024719258
30,Financing cash outflow,Dividends paid,1.0922059868513598
31,Operating Expenses,Grid Electricity Cost,1.9383626163041343
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011370520891750185
37,Operating Revenue,Cash on hand recovery,0.012767001321589758
38,Financing cash inflow,Monetized tax losses,0.14134847469132542
39,Financing cash inflow,Inflow of debt,0.5743164318903714
40,Financing cash inflow,Inflow of equity,0.9002457386427059
41,Operating Revenue,Hydrogen sales,4.501382331059451
