,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Credit card fees,0.0
7,Operating Expenses,Road tax,0.0
8,Operating Expenses,Property insurance,0.0
9,Financing cash outflow,Capital gains taxes payable,0.0
10,Operating Expenses,Cooling water,0.00023535201871999992
11,Operating Expenses,Non-depreciable assets,0.00023617290352595153
12,Financing cash outflow,Cooling Tower,0.0004989902332408058
13,Operating Expenses,Maintenance Cost,0.0006457021529712725
14,Financing cash outflow,Boiler and Steam Turbine,0.0007349999703705993
15,Operating Expenses,Installation cost,0.0011971364475347871
16,Financing cash outflow,Haber Bosch,0.0019383595433117382
17,Operating Expenses,Iron based catalyst,0.0021180315277480326
18,Financing cash outflow,Air Separation by Cryogenic,0.0023400408585474456
19,Operating Expenses,Cash on hand reserve,0.002371293457297807
20,Financing cash outflow,Depreciable Nonequipment,0.002644675625336022
21,Financing cash outflow,Repayment of debt,0.003687835938623216
22,Operating Expenses,Administrative Expense,0.003881494071468304
23,Operating Expenses,Property tax and insurance,0.004894239738483967
24,Financing cash outflow,Interest expense,0.00609089252944106
25,Financing cash outflow,Income taxes payable,0.009040372659334042
26,Operating Expenses,Electricity,0.011107047491620628
27,Operating Expenses,Labor Cost,0.01940747035734152
28,Financing cash outflow,Dividends paid,0.030849471120834856
29,Operating Expenses,Hydrogen,0.7943806665230765
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Operating Revenue,Oxygen byproduct,0.0
33,Financing cash inflow,One time capital incentive,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,0.00023617290352595332
36,Financing cash inflow,Monetized tax losses,0.0003961325988185359
37,Operating Revenue,Cash on hand recovery,0.002371293457297807
38,Financing cash inflow,Inflow of debt,0.003687835938623216
39,Financing cash inflow,Inflow of equity,0.007107941410876189
40,Operating Revenue,Ammonia sales,0.8845008688596869
