,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Credit card fees,0.0
7,Operating Expenses,Road tax,0.0
8,Operating Expenses,Property insurance,0.0
9,Financing cash outflow,Capital gains taxes payable,0.0
10,Operating Expenses,Cooling water,0.00014327915784000003
11,Operating Expenses,Non-depreciable assets,0.00022072760873154167
12,Financing cash outflow,Cooling Tower,0.0004663571447836928
13,Operating Expenses,Maintenance Cost,0.000667911528596831
14,Financing cash outflow,Boiler and Steam Turbine,0.0006869322579159865
15,Operating Expenses,Installation cost,0.0010797332935238862
16,Financing cash outflow,Haber Bosch,0.0018115942196144
17,Operating Expenses,Iron based catalyst,0.002118031527748033
18,Financing cash outflow,Air Separation by Cryogenic,0.00218700627942496
19,Operating Expenses,Cash on hand reserve,0.0023126200861358914
20,Financing cash outflow,Depreciable Nonequipment,0.002493265329768771
21,Operating Expenses,Administrative Expense,0.003419194312711471
22,Financing cash outflow,Repayment of debt,0.0034399033061431193
23,Operating Expenses,Property tax and insurance,0.004587093138904686
24,Financing cash outflow,Interest expense,0.0056814027787821806
25,Financing cash outflow,Income taxes payable,0.008514186039478951
26,Operating Expenses,Electricity,0.01023440896942327
27,Operating Expenses,Labor Cost,0.017095971563557355
28,Financing cash outflow,Dividends paid,0.02910379463064528
29,Operating Expenses,Hydrogen,0.7786754883493897
30,Operating Revenue,Take or pay revenue,0.0
31,Operating Revenue,Incidental revenue,0.0
32,Operating Revenue,Oxygen byproduct,0.0
33,Financing cash inflow,One time capital incentive,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,0.00022072760873154167
36,Financing cash inflow,Monetized tax losses,0.00037703078974547457
37,Operating Revenue,Cash on hand recovery,0.0023126200861358914
38,Financing cash inflow,Inflow of debt,0.0034399033061431193
39,Financing cash inflow,Inflow of equity,0.006707803415808328
40,Operating Revenue,Ammonia sales,0.8618808163165558
