,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Financing cash outflow,Hydrogen Storage,0.0
2,Financing cash outflow,Capital gains taxes payable,0.0
3,Financing cash outflow,Income taxes payable,0.0
4,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
5,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Financing cash outflow,Solar Plant,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Financing cash outflow,Battery Storage,0.0
13,Operating Expenses,Credit card fees,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Sales tax,0.0
16,Operating Expenses,Non-depreciable assets,0.00011370738844397688
17,Financing cash outflow,Desalination,0.0003583490655106063
18,Operating Expenses,Desalination Fixed O&M Cost,0.0015821436974556256
19,Financing cash outflow,Compression,0.008514409246684989
20,Operating Expenses,Property insurance,0.01191591802278312
21,Operating Expenses,Water,0.01261213720316623
22,Operating Expenses,Cash on hand reserve,0.013206081516771927
23,Operating Expenses,Var O&M,0.07110411790168084
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08383418335197526
25,Financing cash outflow,Wind Plant,0.1692598997703504
26,Financing cash outflow,Electrolysis system,0.17550587779570587
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.20769591448173155
28,Financing cash outflow,Repayment of debt,0.26048424841132384
29,Financing cash outflow,Interest expense,0.330498011245253
30,Financing cash outflow,Dividends paid,0.6639381257847374
31,Operating Expenses,Grid Electricity Cost,3.975174255751517
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011370738844413954
37,Operating Revenue,Cash on hand recovery,0.013206081516771929
38,Financing cash inflow,Inflow of debt,0.2604842484113238
39,Financing cash inflow,Inflow of equity,1.5335468061417425
40,Financing cash inflow,Monetized tax losses,2.0152918972039306
41,Operating Revenue,Hydrogen sales,2.163154639972878
