,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Grid Electricity Cost,0.0
3,Operating Expenses,Licensing and Permitting,0.0
4,Operating Expenses,Rent of land,0.0
5,Financing cash outflow,Capital gains taxes payable,0.0
6,Operating Expenses,Labor,0.0
7,Operating Expenses,Total annual maintenance,0.0
8,Operating Expenses,Installation cost,0.0
9,Operating Expenses,Sales tax,0.0
10,Financing cash outflow,Battery Storage,0.0
11,Operating Expenses,Road tax,0.0
12,Operating Expenses,Credit card fees,0.0
13,Operating Expenses,Non-depreciable assets,0.00010167705041281063
14,Financing cash outflow,Desalination,0.000926088331642846
15,Operating Expenses,Desalination Fixed O&M Cost,0.004088764163813782
16,Operating Expenses,Water,0.01282409525942225
17,Operating Expenses,Cash on hand reserve,0.01401010043274441
18,Financing cash outflow,Compression,0.014893351605090324
19,Operating Expenses,Var O&M,0.07188696372415926
20,Operating Expenses,Property insurance,0.07892725655479829
21,Operating Expenses,Solar Plant Fixed O&M Cost,0.1464149525944473
22,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20615225325298178
23,Financing cash outflow,Solar Plant,0.29120307238228965
24,Operating Expenses,Wind Plant Fixed O&M Cost,0.3210001420680664
25,Financing cash outflow,Wind Plant,0.5196083648886193
26,Financing cash outflow,Electrolysis system,0.6891772043262013
27,Financing cash outflow,Income taxes payable,0.7652998294365392
28,Financing cash outflow,Hydrogen Storage,0.8377836066029022
29,Financing cash outflow,Repayment of debt,1.2046006162622185
30,Financing cash outflow,Interest expense,1.8510629284554387
31,Financing cash outflow,Dividends paid,3.267350042574439
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.009471125189226133
37,Operating Revenue,Cash on hand recovery,0.014010100432744413
38,Financing cash inflow,Monetized tax losses,0.32700590222655657
39,Financing cash inflow,Inflow of debt,1.2046006162622185
40,Financing cash inflow,Inflow of equity,2.0028703598000317
41,Operating Revenue,Hydrogen sales,6.73935320605545
