,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Financing cash outflow,Hydrogen Storage,0.0
2,Financing cash outflow,Compression,0.0
3,Financing cash outflow,Capital gains taxes payable,0.0
4,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
5,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Financing cash outflow,Solar Plant,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Financing cash outflow,Battery Storage,0.0
13,Operating Expenses,Credit card fees,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Sales tax,0.0
16,Operating Expenses,Non-depreciable assets,0.00011370520891750185
17,Financing cash outflow,Desalination,0.0003765972460594557
18,Operating Expenses,Desalination Fixed O&M Cost,0.0016627110733025703
19,Operating Expenses,Water,0.010791556728232189
20,Operating Expenses,Cash on hand reserve,0.01606408519752453
21,Financing cash outflow,Income taxes payable,0.02148474248585867
22,Operating Expenses,Property insurance,0.029938256450236678
23,Operating Expenses,Var O&M,0.07527468904833468
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08383257643069576
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.21153808031179183
26,Financing cash outflow,Electrolysis system,0.292353154675969
27,Financing cash outflow,Repayment of debt,0.5898185300145551
28,Financing cash outflow,Wind Plant,0.5980793002895246
29,Financing cash outflow,Dividends paid,0.6915630498405138
30,Financing cash outflow,Interest expense,0.8396803950790659
31,Operating Expenses,Grid Electricity Cost,3.377387755800515
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.0001137052089179356
37,Operating Revenue,Cash on hand recovery,0.01606408519752453
38,Financing cash inflow,Inflow of debt,0.589818530014555
39,Financing cash inflow,Monetized tax losses,0.665351825857887
40,Financing cash inflow,Inflow of equity,0.8964457709269251
41,Operating Revenue,Hydrogen sales,4.672165268675288
