,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Financing cash outflow,Hydrogen Storage,0.0
2,Financing cash outflow,Compression,0.0
3,Financing cash outflow,Capital gains taxes payable,0.0
4,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
5,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Operating Expenses,Rent of land,0.0
8,Financing cash outflow,Solar Plant,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Operating Expenses,Installation cost,0.0
12,Financing cash outflow,Battery Storage,0.0
13,Operating Expenses,Credit card fees,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Sales tax,0.0
16,Operating Expenses,Non-depreciable assets,0.00011370520891750185
17,Financing cash outflow,Desalination,0.0003765972460594557
18,Operating Expenses,Desalination Fixed O&M Cost,0.0016627110733025703
19,Operating Expenses,Water,0.008292914934426389
20,Operating Expenses,Cash on hand reserve,0.019765819055309913
21,Operating Expenses,Property insurance,0.04177096911373423
22,Operating Expenses,Var O&M,0.07527468904833468
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08383257643069576
24,Financing cash outflow,Income taxes payable,0.14328218367254103
25,Financing cash outflow,Electrolysis system,0.23981384513756313
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.274358479919536
27,Financing cash outflow,Repayment of debt,0.8384493628588044
28,Financing cash outflow,Wind Plant,1.0033022557794815
29,Financing cash outflow,Dividends paid,1.0763908797745951
30,Financing cash outflow,Interest expense,1.225372859304903
31,Operating Expenses,Grid Electricity Cost,4.168488575142647
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011370520891815248
37,Operating Revenue,Cash on hand recovery,0.019765819055309913
38,Financing cash inflow,Monetized tax losses,0.5392462155589531
39,Financing cash inflow,Inflow of debt,0.8384493628588046
40,Financing cash inflow,Inflow of equity,1.2209824927376212
41,Operating Revenue,Hydrogen sales,6.581990828281245
