,Type,Name,NPV
0,Operating Expenses,Rent of land,0.0
1,Financing cash outflow,Capital gains taxes payable,0.0
2,Financing cash outflow,Income taxes payable,0.0
3,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
4,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
5,Operating Expenses,Grid Electricity Cost,0.0
6,Operating Expenses,Licensing and Permitting,0.0
7,Financing cash outflow,Solar Plant,0.0
8,Operating Expenses,Administrative expenses,0.0
9,Operating Expenses,Labor,0.0
10,Operating Expenses,Total annual maintenance,0.0
11,Financing cash outflow,Battery Storage,0.0
12,Operating Expenses,Sales tax,0.0
13,Operating Expenses,Credit card fees,0.0
14,Operating Expenses,Road tax,0.0
15,Operating Expenses,Installation cost,0.0
16,Operating Expenses,Non-depreciable assets,0.00010630214780360205
17,Financing cash outflow,Desalination,0.0011149134875308175
18,Operating Expenses,Desalination Fixed O&M Cost,0.004922444390895016
19,Operating Expenses,Water,0.010791556728232185
20,Financing cash outflow,Compression,0.013378415882663643
21,Operating Expenses,Cash on hand reserve,0.02893428743756875
22,Operating Expenses,Var O&M,0.07421796391103473
23,Operating Expenses,Property insurance,0.09092159831508899
24,Financing cash outflow,Hydrogen Storage,0.12249516128963439
25,Operating Expenses,Electrolyzer Fixed O&M Cost,0.24818575052002578
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.6142009517014144
27,Financing cash outflow,Wind Plant,1.1125256670247765
28,Financing cash outflow,Electrolysis system,1.4866891413744638
29,Financing cash outflow,Dividends paid,1.5548732567829995
30,Financing cash outflow,Repayment of debt,1.672363046935052
31,Financing cash outflow,Interest expense,2.002212232572467
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,0.0142562257336918
36,Operating Revenue,Cash on hand recovery,0.028934287437568745
37,Financing cash inflow,One time capital incentive,0.061247580644817196
38,Financing cash inflow,Inflow of debt,1.672363046935052
39,Operating Revenue,Hydrogen sales,1.6976997132305738
40,Financing cash inflow,Monetized tax losses,2.6892576968813904
41,Financing cash inflow,Inflow of equity,2.8741741396385576
