,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Financing cash outflow,Income taxes payable,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Grid Electricity Cost,0.0
4,Operating Expenses,Licensing and Permitting,0.0
5,Operating Expenses,Rent of land,0.0
6,Financing cash outflow,Capital gains taxes payable,0.0
7,Operating Expenses,Labor,0.0
8,Operating Expenses,Total annual maintenance,0.0
9,Operating Expenses,Installation cost,0.0
10,Operating Expenses,Sales tax,0.0
11,Financing cash outflow,Battery Storage,0.0
12,Operating Expenses,Road tax,0.0
13,Operating Expenses,Credit card fees,0.0
14,Operating Expenses,Non-depreciable assets,0.00010198608844449693
15,Financing cash outflow,Desalination,0.0009007545133061897
16,Operating Expenses,Desalination Fixed O&M Cost,0.00397691305306311
17,Operating Expenses,Water,0.007678100263852238
18,Financing cash outflow,Compression,0.010728564248994562
19,Operating Expenses,Cash on hand reserve,0.028180358786726648
20,Operating Expenses,Var O&M,0.07231732991803745
21,Operating Expenses,Property insurance,0.09060003420426455
22,Operating Expenses,Solar Plant Fixed O&M Cost,0.13425631344484523
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20051280876895655
24,Financing cash outflow,Solar Plant,0.27216585990859776
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.3622877960888055
26,Financing cash outflow,Wind Plant,0.62508447263538
27,Financing cash outflow,Hydrogen Storage,0.8050898454387598
28,Financing cash outflow,Electrolysis system,0.9886053363076315
29,Financing cash outflow,Repayment of debt,1.1946802161353554
30,Financing cash outflow,Interest expense,1.6256740553764972
31,Financing cash outflow,Dividends paid,1.6760991315083178
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,0.013542196197172762
36,Operating Revenue,Cash on hand recovery,0.028180358786726648
37,Financing cash inflow,One time capital incentive,0.5386278526736787
38,Financing cash inflow,Inflow of debt,1.1946802161353556
39,Operating Revenue,Hydrogen sales,1.685838896788652
40,Financing cash inflow,Inflow of equity,2.2787223657272495
41,Financing cash inflow,Monetized tax losses,2.3593479903810013
