,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Grid Electricity Cost,0.0
3,Operating Expenses,Licensing and Permitting,0.0
4,Operating Expenses,Rent of land,0.0
5,Financing cash outflow,Capital gains taxes payable,0.0
6,Operating Expenses,Labor,0.0
7,Operating Expenses,Total annual maintenance,0.0
8,Operating Expenses,Installation cost,0.0
9,Operating Expenses,Sales tax,0.0
10,Financing cash outflow,Battery Storage,0.0
11,Operating Expenses,Road tax,0.0
12,Operating Expenses,Credit card fees,0.0
13,Operating Expenses,Non-depreciable assets,0.00010167705041281063
14,Financing cash outflow,Desalination,0.000926088331642846
15,Operating Expenses,Desalination Fixed O&M Cost,0.004088764163813782
16,Operating Expenses,Water,0.01282409525942225
17,Financing cash outflow,Compression,0.014893351605090324
18,Operating Expenses,Cash on hand reserve,0.02616649027541047
19,Operating Expenses,Var O&M,0.07188696372415926
20,Operating Expenses,Property insurance,0.14879629944850162
21,Operating Expenses,Electrolyzer Fixed O&M Cost,0.20615225325298178
22,Operating Expenses,Solar Plant Fixed O&M Cost,0.23426392415111566
23,Operating Expenses,Wind Plant Fixed O&M Cost,0.3668573052206472
24,Financing cash outflow,Solar Plant,0.4825186104390341
25,Financing cash outflow,Wind Plant,0.6484401018010784
26,Financing cash outflow,Hydrogen Storage,0.8377836066029022
27,Financing cash outflow,Income taxes payable,1.0531480988792508
28,Financing cash outflow,Repayment of debt,1.8127665426718196
29,Financing cash outflow,Electrolysis system,2.4578578114670364
30,Financing cash outflow,Interest expense,2.804999818229408
31,Financing cash outflow,Dividends paid,5.141383274484433
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Cash on hand recovery,0.02616649027541047
36,Operating Revenue,Sale of non-depreciable assets,0.03351655373606401
37,Financing cash inflow,One time capital incentive,0.07921813302251618
38,Financing cash inflow,Monetized tax losses,0.723068647084184
39,Financing cash inflow,Inflow of debt,1.8127665426718196
40,Financing cash inflow,Inflow of equity,3.0714301875694887
41,Operating Revenue,Hydrogen sales,10.579688522698676
