,Type,Name,NPV
0,Operating Expenses,Total annual maintenance,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Installation cost,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Financing cash outflow,Capital gains taxes payable,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Road tax,0.0
11,Operating Expenses,Non-depreciable assets,2.9676446268971443e-06
12,Financing cash outflow,Hydrogen Storage,0.0005889805254827907
13,Operating Expenses,Cash on hand reserve,0.005783577256240629
14,Financing cash outflow,Compression,0.009693023743549103
15,Operating Expenses,Water Charges,0.03143014760147601
16,Operating Expenses,SMR VOM Cost,0.044823062730627306
17,Financing cash outflow,Repayment of debt,0.16003043188414112
18,Operating Expenses,SMR Electricity Cost,0.19383261140627994
19,Financing cash outflow,Income taxes payable,0.21859996647442997
20,Financing cash outflow,Interest expense,0.2643089818171895
21,Financing cash outflow,SMR Plant Cost,0.40588103217119853
22,Operating Expenses,SMR FOM Cost,0.48705723860543826
23,Operating Expenses,SMR NG Cost,0.7218285026000001
24,Financing cash outflow,Dividends paid,1.0458970015706104
25,Operating Revenue,Take or pay revenue,0.0
26,Operating Revenue,Incidental revenue,0.0
27,Financing cash inflow,One time capital incentive,0.0
28,Financing cash inflow,Annual operating incentives,0.0
29,Operating Revenue,Sale of non-depreciable assets,2.967644626836901e-06
30,Operating Revenue,Cash on hand recovery,0.005783577256240629
31,Financing cash inflow,Monetized tax losses,0.06624247935535842
32,Financing cash inflow,Inflow of debt,0.16003043188414112
33,Financing cash inflow,Inflow of equity,0.39806736442496465
34,Operating Revenue,Hydrogen sales,2.959630705465959
