,Type,Name,NPV
0,Operating Expenses,Total annual maintenance,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Installation cost,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Financing cash outflow,Capital gains taxes payable,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Road tax,0.0
11,Operating Expenses,Non-depreciable assets,2.7476313422928804e-06
12,Financing cash outflow,Hydrogen Storage,3.2378580323785805e-05
13,Operating Expenses,Cash on hand reserve,0.002981163572889029
14,Financing cash outflow,Compression,0.0054414003044140034
15,Operating Expenses,Water Charges,0.029099999999999994
16,Operating Expenses,SMR VOM Cost,0.041499999999999995
17,Financing cash outflow,Repayment of debt,0.04291591901194091
18,Operating Expenses,SMR Electricity Cost,0.05488449965781918
19,Financing cash outflow,Interest expense,0.07088066141074481
20,Financing cash outflow,Income taxes payable,0.07824703359563906
21,Financing cash outflow,SMR Plant Cost,0.10612816214563145
22,Operating Expenses,SMR FOM Cost,0.12735379457475773
23,Financing cash outflow,Dividends paid,0.3025426315475074
24,Operating Expenses,SMR NG Cost,0.6387181531999999
25,Operating Revenue,Take or pay revenue,0.0
26,Operating Revenue,Incidental revenue,0.0
27,Financing cash inflow,One time capital incentive,0.0
28,Financing cash inflow,Annual operating incentives,0.0
29,Operating Revenue,Sale of non-depreciable assets,2.7476313422928804e-06
30,Operating Revenue,Cash on hand recovery,0.0029811635728890285
31,Financing cash inflow,Monetized tax losses,0.0093608540376133
32,Financing cash inflow,Inflow of debt,0.04291591901194091
33,Financing cash inflow,Inflow of equity,0.10380573589952789
34,Operating Revenue,Hydrogen sales,1.3416621250796963
