,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Installation cost,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Financing cash outflow,Capital gains taxes payable,0.0
10,Operating Expenses,Property insurance,0.0
11,Operating Expenses,Non-depreciable assets,4.461446582500108e-06
12,Operating Expenses,Hydrogen Storage,3.2378535735595515e-05
13,Operating Expenses,Cash on hand reserve,0.004628324395289355
14,Operating Expenses,Compression,0.005441392811120913
15,Operating Expenses,Water Charges,0.029099999999999994
16,Financing cash outflow,Income taxes payable,0.04190199082446955
17,Financing cash outflow,Repayment of debt,0.0667143990748327
18,Operating Expenses,SMR FOM Cost,0.09862194035423219
19,Financing cash outflow,Interest expense,0.10765702578705753
20,Operating Expenses,SMR Plant Cost,0.10957993372692465
21,Financing cash outflow,Dividends paid,0.170633826259008
22,Operating Expenses,SMR VOM Cost,1.385415198208
23,Operating Revenue,Take or pay revenue,0.0
24,Operating Revenue,Incidental revenue,0.0
25,Financing cash inflow,One time capital incentive,0.0
26,Financing cash inflow,Annual operating incentives,0.0
27,Operating Revenue,Sale of non-depreciable assets,4.461446582500108e-06
28,Operating Revenue,Cash on hand recovery,0.004628324395289354
29,Financing cash inflow,Monetized tax losses,0.02051255502929983
30,Financing cash inflow,Inflow of debt,0.0667143990748327
31,Financing cash inflow,Inflow of equity,0.1128031294794751
32,Operating Revenue,Hydrogen sales,1.8150680019977736
