,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Grid Electricity Cost,0.0
3,Operating Expenses,Licensing and Permitting,0.0
4,Operating Expenses,Rent of land,0.0
5,Financing cash outflow,Capital gains taxes payable,0.0
6,Operating Expenses,Labor,0.0
7,Operating Expenses,Total annual maintenance,0.0
8,Operating Expenses,Installation cost,0.0
9,Operating Expenses,Sales tax,0.0
10,Financing cash outflow,Battery Storage,0.0
11,Operating Expenses,Road tax,0.0
12,Operating Expenses,Credit card fees,0.0
13,Operating Expenses,Non-depreciable assets,0.00010497794353160096
14,Financing cash outflow,Desalination,0.0006616764042964365
15,Operating Expenses,Desalination Fixed O&M Cost,0.0029213614700544623
16,Operating Expenses,Cash on hand reserve,0.005673283918865262
17,Operating Expenses,Water,0.012612137203166235
18,Financing cash outflow,Compression,0.01572149682329256
19,Operating Expenses,Property insurance,0.029737451668097627
20,Financing cash outflow,Hydrogen Storage,0.030893072027827352
21,Operating Expenses,Var O&M,0.06786471701130684
22,Operating Expenses,Solar Plant Fixed O&M Cost,0.09762948748438888
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1547962764139575
24,Financing cash outflow,Solar Plant,0.16535075885662467
25,Financing cash outflow,Electrolysis system,0.20476558511462825
26,Financing cash outflow,Income taxes payable,0.2824173806969622
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.38137116292999884
28,Financing cash outflow,Repayment of debt,0.45278969109577044
29,Financing cash outflow,Wind Plant,0.46828052957329863
30,Financing cash outflow,Interest expense,0.7306667245212448
31,Financing cash outflow,Dividends paid,1.1561602247457827
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.0028887910445778192
37,Operating Revenue,Cash on hand recovery,0.005673283918865263
38,Financing cash inflow,Monetized tax losses,0.14567970777615036
39,Financing cash inflow,Inflow of debt,0.45278969109577044
40,Financing cash inflow,Inflow of equity,0.7864620720339583
41,Operating Revenue,Hydrogen sales,2.866924450033773
