,Type,Name,NPV
0,Operating Expenses,Sales tax,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Credit card fees,0.0
7,Operating Expenses,Road tax,0.0
8,Operating Expenses,Property insurance,0.0
9,Financing cash outflow,Capital gains taxes payable,0.0
10,Operating Expenses,Non-depreciable assets,0.03146751740139209
11,Financing cash outflow,H2 Pre-heating,0.24661649728544555
12,Financing cash outflow,Oxygen Supply,0.4520230205492673
13,Operating Expenses,Raw Water Withdrawal,0.47648790629999976
14,Financing cash outflow,Cooling Tower,0.5579126445808694
15,Financing cash outflow,Electrical & Instrumentation,1.1051783716540182
16,Financing cash outflow,Other Miscellaneous Costs,1.1051788122016075
17,Financing cash outflow,Piping,1.6577675560780094
18,Operating Expenses,Cash on hand reserve,2.0037023367767164
19,Operating Expenses,Lime,2.065498799999998
20,Financing cash outflow,"Buildings, Storage, Water Service",2.4059336506858657
21,Operating Expenses,Natural Gas,2.7167092623580054
22,Financing cash outflow,Shaft Furnace,3.5638955764365368
23,Operating Expenses,Maintenance Labor Cost,4.647624314221221
24,Operating Expenses,Slag Disposal,6.560037899999997
25,Financing cash outflow,EAF & Casting,6.856920344924756
26,Operating Expenses,Installation cost,7.706331484881606
27,Operating Expenses,Maintenance Materials,7.7199999999999935
28,Operating Expenses,Property tax and insurance,10.770855884637824
29,Operating Expenses,Carbon,12.309439999999993
30,Financing cash outflow,Repayment of debt,14.895433259587197
31,Financing cash outflow,Income taxes payable,19.95592658234286
32,Operating Expenses,Administrative & Support Labor Cost,22.826018637987147
33,Financing cash outflow,Interest expense,23.065578402470774
34,Operating Expenses,Hydrogen,33.52765888920388
35,Financing cash outflow,Dividends paid,56.6545725471402
36,Operating Expenses,Electricity,71.38671279851997
37,Operating Expenses,Annual Operating Labor Cost,86.65645023772737
38,Operating Expenses,Iron Ore,431.57733029999963
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.03146751740138945
45,Operating Revenue,Cash on hand recovery,2.003702336776716
46,Financing cash inflow,Monetized tax losses,5.780766358973686
47,Financing cash inflow,Inflow of debt,14.895433259587197
48,Financing cash inflow,Inflow of equity,26.03547083550516
49,Operating Revenue,Steel sales,719.7031054493003
