,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Grid Electricity Cost,0.0
3,Operating Expenses,Licensing and Permitting,0.0
4,Operating Expenses,Rent of land,0.0
5,Financing cash outflow,Capital gains taxes payable,0.0
6,Operating Expenses,Labor,0.0
7,Operating Expenses,Total annual maintenance,0.0
8,Operating Expenses,Installation cost,0.0
9,Operating Expenses,Sales tax,0.0
10,Financing cash outflow,Battery Storage,0.0
11,Operating Expenses,Road tax,0.0
12,Operating Expenses,Credit card fees,0.0
13,Operating Expenses,Non-depreciable assets,9.981576428613074e-05
14,Financing cash outflow,Desalination,0.00099613701529301
15,Operating Expenses,Desalination Fixed O&M Cost,0.004398035469417033
16,Operating Expenses,Water,0.010791556728232192
17,Financing cash outflow,Compression,0.023668314027527323
18,Operating Expenses,Cash on hand reserve,0.03351663778256207
19,Financing cash outflow,Income taxes payable,0.03940385683100341
20,Operating Expenses,Var O&M,0.06597055330604051
21,Financing cash outflow,Hydrogen Storage,0.08124778356188093
22,Operating Expenses,Property insurance,0.11569531825671889
23,Operating Expenses,Solar Plant Fixed O&M Cost,0.1347512817862765
24,Financing cash outflow,Solar Plant,0.21906565787877114
25,Operating Expenses,Electrolyzer Fixed O&M Cost,0.23304186119411519
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.5503181979577293
27,Financing cash outflow,Wind Plant,1.099268616504815
28,Financing cash outflow,Repayment of debt,1.6217248187564415
29,Financing cash outflow,Electrolysis system,2.0300666873736875
30,Financing cash outflow,Interest expense,2.339967776485665
31,Financing cash outflow,Dividends paid,2.6615100818020094
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,0.027698819948240166
36,Operating Revenue,Cash on hand recovery,0.03351663778256208
37,Financing cash inflow,One time capital incentive,0.04062389178094047
38,Financing cash inflow,Inflow of debt,1.6217248187564415
39,Financing cash inflow,Monetized tax losses,2.267784486012691
40,Financing cash inflow,Inflow of equity,2.883067968428233
41,Operating Revenue,Hydrogen sales,4.391086365773365
