,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Financing cash outflow,Hydrogen Storage,0.0
2,Financing cash outflow,Capital gains taxes payable,0.0
3,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
4,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
5,Operating Expenses,Licensing and Permitting,0.0
6,Operating Expenses,Rent of land,0.0
7,Financing cash outflow,Solar Plant,0.0
8,Operating Expenses,Labor,0.0
9,Operating Expenses,Total annual maintenance,0.0
10,Operating Expenses,Installation cost,0.0
11,Financing cash outflow,Battery Storage,0.0
12,Operating Expenses,Credit card fees,0.0
13,Operating Expenses,Road tax,0.0
14,Operating Expenses,Sales tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00011370520891750185
16,Financing cash outflow,Desalination,0.0003765972460594557
17,Operating Expenses,Desalination Fixed O&M Cost,0.0016627110733025703
18,Operating Expenses,Water,0.007678100263852243
19,Financing cash outflow,Compression,0.008514246043742539
20,Operating Expenses,Cash on hand reserve,0.010998348197946161
21,Operating Expenses,Property insurance,0.026327500726317003
22,Operating Expenses,Var O&M,0.0752748738237094
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08383257643069576
24,Financing cash outflow,Income taxes payable,0.16872913591696287
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.20650891165635413
26,Financing cash outflow,Electrolysis system,0.2264516083575871
27,Financing cash outflow,Repayment of debt,0.4975548184741013
28,Financing cash outflow,Wind Plant,0.5478450830332878
29,Financing cash outflow,Interest expense,0.734535665993116
30,Financing cash outflow,Dividends paid,0.8011490657938897
31,Operating Expenses,Grid Electricity Cost,1.942300063953525
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011370520891771872
37,Operating Revenue,Cash on hand recovery,0.01099834819794616
38,Financing cash inflow,Monetized tax losses,0.14459188330561212
39,Financing cash inflow,Inflow of debt,0.4975548184741013
40,Financing cash inflow,Inflow of equity,0.7315129982368224
41,Operating Revenue,Hydrogen sales,3.9550812587699666
