,Type,Name,NPV
0,Operating Expenses,Rent of land,0.0
1,Financing cash outflow,Capital gains taxes payable,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
4,Operating Expenses,Grid Electricity Cost,0.0
5,Operating Expenses,Licensing and Permitting,0.0
6,Financing cash outflow,Solar Plant,0.0
7,Operating Expenses,Administrative expenses,0.0
8,Operating Expenses,Labor,0.0
9,Operating Expenses,Total annual maintenance,0.0
10,Operating Expenses,Installation cost,0.0
11,Financing cash outflow,Battery Storage,0.0
12,Operating Expenses,Credit card fees,0.0
13,Operating Expenses,Road tax,0.0
14,Operating Expenses,Sales tax,0.0
15,Operating Expenses,Non-depreciable assets,0.00010941501636693177
16,Financing cash outflow,Desalination,0.0008333189783073733
17,Operating Expenses,Desalination Fixed O&M Cost,0.0036791790362856384
18,Operating Expenses,Water,0.007678100263852239
19,Financing cash outflow,Compression,0.019799741361759975
20,Operating Expenses,Cash on hand reserve,0.020877525619401937
21,Operating Expenses,Var O&M,0.06872796257609401
22,Operating Expenses,Property insurance,0.1063100610966543
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.19495129956194437
24,Financing cash outflow,Electrolysis system,0.377144719011365
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.4425823266869075
26,Financing cash outflow,Wind Plant,0.8065976173382047
27,Financing cash outflow,Income taxes payable,1.0631455665909773
28,Financing cash outflow,Repayment of debt,1.710944647087654
29,Financing cash outflow,Hydrogen Storage,1.9629324015778138
30,Financing cash outflow,Interest expense,2.760951377005347
31,Financing cash outflow,Dividends paid,4.364499934696356
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.002478204825984966
37,Operating Revenue,Cash on hand recovery,0.020877525619401937
38,Financing cash inflow,Monetized tax losses,0.5553671782085329
39,Financing cash inflow,Inflow of debt,1.710944647087654
40,Financing cash inflow,Inflow of equity,2.9916176253660467
41,Operating Revenue,Hydrogen sales,8.630480012397673
