,Type,Name,NPV
0,Operating Expenses,Rent of land,0.0
1,Financing cash outflow,Wind Plant,0.0
2,Financing cash outflow,Hydrogen Storage,0.0
3,Financing cash outflow,Capital gains taxes payable,0.0
4,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
5,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
6,Operating Expenses,Wind Plant Fixed O&M Cost,0.0
7,Operating Expenses,Licensing and Permitting,0.0
8,Financing cash outflow,Solar Plant,0.0
9,Operating Expenses,Administrative expenses,0.0
10,Operating Expenses,Labor,0.0
11,Operating Expenses,Total annual maintenance,0.0
12,Financing cash outflow,Battery Storage,0.0
13,Operating Expenses,Sales tax,0.0
14,Operating Expenses,Credit card fees,0.0
15,Operating Expenses,Road tax,0.0
16,Operating Expenses,Installation cost,0.0
17,Operating Expenses,Non-depreciable assets,0.00011370738844397688
18,Financing cash outflow,Desalination,0.0003583490655106063
19,Operating Expenses,Desalination Fixed O&M Cost,0.0015821436974556256
20,Operating Expenses,Property insurance,0.007946564120546708
21,Financing cash outflow,Compression,0.008514409246684989
22,Operating Expenses,Water,0.010791556728232192
23,Operating Expenses,Cash on hand reserve,0.019094734518482433
24,Financing cash outflow,Income taxes payable,0.0519691226234771
25,Operating Expenses,Var O&M,0.07110411790168084
26,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08383418335197526
27,Financing cash outflow,Repayment of debt,0.11551122351107031
28,Financing cash outflow,Interest expense,0.16832406541003406
29,Financing cash outflow,Electrolysis system,0.22645594903186603
30,Financing cash outflow,Dividends paid,0.28438032534728547
31,Operating Expenses,Grid Electricity Cost,5.378757469524956
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011370738844386843
37,Operating Revenue,Cash on hand recovery,0.019094734518482433
38,Financing cash inflow,Inflow of debt,0.1155112235110703
39,Financing cash inflow,Monetized tax losses,0.17334320695296213
40,Financing cash inflow,Inflow of equity,0.2026633434726834
41,Operating Revenue,Hydrogen sales,5.91801170562406
