,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Grid Electricity Cost,0.0
3,Operating Expenses,Licensing and Permitting,0.0
4,Operating Expenses,Rent of land,0.0
5,Financing cash outflow,Capital gains taxes payable,0.0
6,Operating Expenses,Labor,0.0
7,Operating Expenses,Total annual maintenance,0.0
8,Operating Expenses,Installation cost,0.0
9,Operating Expenses,Sales tax,0.0
10,Financing cash outflow,Battery Storage,0.0
11,Operating Expenses,Road tax,0.0
12,Operating Expenses,Credit card fees,0.0
13,Operating Expenses,Non-depreciable assets,0.00010777320123130412
14,Financing cash outflow,Desalination,0.0007139002895138849
15,Operating Expenses,Desalination Fixed O&M Cost,0.0031519346703381018
16,Operating Expenses,Cash on hand reserve,0.010274953387225488
17,Operating Expenses,Water,0.012612137203166226
18,Financing cash outflow,Compression,0.016140114616400105
19,Financing cash outflow,Hydrogen Storage,0.031786888430679706
20,Operating Expenses,Solar Plant Fixed O&M Cost,0.04946307369944182
21,Operating Expenses,Property insurance,0.06287938009174242
22,Operating Expenses,Var O&M,0.07374814901657548
23,Financing cash outflow,Solar Plant,0.09535515476107026
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.15891805160763184
25,Financing cash outflow,Income taxes payable,0.42236776867321163
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.49960855711971813
27,Financing cash outflow,Wind Plant,0.6449636358736414
28,Financing cash outflow,Repayment of debt,0.8695470806467318
29,Financing cash outflow,Electrolysis system,1.0876549900943266
30,Financing cash outflow,Interest expense,1.2997111506633057
31,Financing cash outflow,Dividends paid,1.8681007760943191
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Cash on hand recovery,0.010274953387225488
37,Operating Revenue,Sale of non-depreciable assets,0.014894575432415893
38,Financing cash inflow,Monetized tax losses,0.23806362708406276
39,Financing cash inflow,Inflow of debt,0.8695470806467318
40,Financing cash inflow,Inflow of equity,1.336382611587319
41,Operating Revenue,Hydrogen sales,4.7379426220025165
